,calories,carbs,cook_time,course,cuisine,description,labels,name,photos,prep_time,protein,rating,saturated_fat,servings,sugar,total_fat,total_time,url
0,,,50,Dessert,international,", whole wheat eggless mango cake recipe"," Kids Recipes, Eggless Cakes, Summer Recipes,Desserts,Bachelor Recipes, International Cuisines",eggless mango cake ,False,15,,['4.83'],,1loaf,,,65,http://www.vegrecipesofindia.com/eggless-mango-cake-recipe/
0,,,35,main,goan,", how to make goan vegetable curry recipe"," Main Course, Indian Curries, Vegan Recipes,Gluten Free, Popular Indian Recipes,Goan Recipes",vegetable curry ,True,20,,['4.67'],,4to5,,,55,http://www.vegrecipesofindia.com/vegetable-curry-recipe-goan-vegetable-curry/
0,,,10,snacks,Indian,", how to make grilled paneer sandwich recipe"," Kids Recipes,15 Minutes Recipes, Paneer Recipes,30 Minutes Recipes, Starters & Snacks Recipes,Paneer Recipes,Bachelor Recipes,Indian Breakfast Recipes",paneer sandwich ,True,5,,['4.67'],,3,,,15,http://www.vegrecipesofindia.com/paneer-sandwich-recipe/
0,,,40,main,world,", easy vegetable white sauce pasta recipe"," Kids Recipes, Tiffin Recipes, Starters & Snacks Recipes, Toddler Recipes,International Cuisines",pasta in white sauce ,False,30,,['4.62'],,3to4,,,70,http://www.vegrecipesofindia.com/vegetable-pasta-in-white-sauce-recipe/
0,,,25,side,"spanish,world", | spanish eggless veg salad recipe," Summer Recipes,International Cuisines,15 Minutes Recipes",ensaladilla rusa ,False,10,,[''],,2to3,,,35,http://www.vegrecipesofindia.com/ensaladilla-rusa-spanish-salad/
0,,,40,desserts,"northindian,Punjabi"," in pressure cooker, how to make pressure cooker carrot halwa"," Kids Recipes, Navratri & Fasting Recipes, North Indian Recipes, Punjabi Recipes,Desserts, Popular Indian Recipes",gajar halwa ,False,10,,['5'],,5,,,50,http://www.vegrecipesofindia.com/gajar-halwa-recipe-in-pressure-cooker/
0,,,15,Snack,world,| grilled sweet corn capsicum sandwich," Kids Recipes, No Onion No Garlic,30 Minutes Recipes, Starters & Snacks Recipes,Bachelor Recipes,Baked Snacks, International Cuisines",corn capsicum sandwich ,True,15,,['4.5'],,2to3,,,30,http://www.vegrecipesofindia.com/sweet-corn-capsicum-sandwich-recipe/
0,324,57,25,main,northindian," or cumin rice, how to make jeera rice recipe","Kids Recipes, North Indian Recipes, Vegan Recipes,Gluten Free, Toddler Recipes, Popular Indian Recipes, Rice Recipes,Bachelor Recipes",jeera rice ,True,30,5,['4.84'],,4,,7,55,http://www.vegrecipesofindia.com/jeera-rice-recipe-cumin-rice/
0,,,30,main,"Indian,kashmiri",", how to make kashmiri veg biryani recipe"," No Onion No Garlic, North Indian Recipes, Rice Recipes, Vegan Recipes,Main Course",kashmiri biryani ,True,40,,['5'],,5-6,,,70,http://www.vegrecipesofindia.com/kashmiri-biryani-vegetarian-biryani/
0,,,15,main,"northindian,Punjabi", | punjabi maah choleyan di daal recipe," Main Course, North Indian Recipes, Vegan Recipes, Punjabi Recipes,Dal Recipes,Bachelor Recipes, Low Fat Recipes",maah chole ki dal ,False,15,,['4.75'],,3to4,,,30,http://www.vegrecipesofindia.com/maa-chole-di-dal/
0,,,12,"Breakfast,brunch",southindian," with idli rava, how to make soft idlis with idli rava or rice rava"," Kids Recipes, No Onion No Garlic, Tiffin Recipes, Starters & Snacks Recipes, Vegan Recipes,Gluten Free, South Indian Recipes,Andhra Recipes, Low Fat Recipes, Indian Breakfast Recipes",idli ,False,840,,['4.59'],,15to16idli,,,852,http://www.vegrecipesofindia.com/idli-recipe-with-idli-rava/
0,,,,,, - how to make zarda pulao | meethe chawal recipe," Kids Recipes,30 Minutes Recipes, North Indian Recipes,Gluten Free,Desserts, Popular Indian Recipes, Rice Recipes,Bachelor Recipes,Rice Recipes",zarda pulao ,True,,,['4.8'],,,,,,http://www.vegrecipesofindia.com/zarda-pulao-recipe/
0,,,,breakfast(नाश्ता),indian(इंडियन),," Starters & Snacks Recipes,Kids Recipes","Cheese Bread Pakora Recipe, How to make Bread Cheese Pakora Recipe",True,,,['3'],,3,,,,http://www.vegrecipesofindia.com/cheese-bread-pakoras-bread-pakoras-stuffed-with-creamy-cheese/
0,332,55,20,main,northindian, | vegetable masala khichdi recipe,"30 Minutes Recipes, North Indian Recipes, Rice Recipes,Bachelor Recipes,Main Course",veg masala khichdi ,True,10,11,['4.7'],4,2,6,7,30,http://www.vegrecipesofindia.com/vegetable-masala-khichdi-recipe/
0,,,35,,, | veg mushroom recipes," Main Course,30 Minutes Recipes,International Cuisines",mushroom and spinach cream sauce ,False,15,,[''],,,,,50,http://www.vegrecipesofindia.com/mushroom-spinach-cream-sauce-recipe/
0,29,6,9,"condiment,starters",world, | tomato garlic chili chutney for veg momos recipe,"15 Minutes Recipes, Indian Street Food, Starters & Snacks Recipes, Vegan Recipes,Chutneys,Bachelor Recipes, International Cuisines",momos chutney ,True,1,1,['5'],,3to4,4,,10,http://www.vegrecipesofindia.com/momos-chutney-recipe-veg-momos-chutney/
0,401,30,20,main,northindian,", how to make cauliflower curry | gobi curry recipe"," Kids Recipes, Main Course,30 Minutes Recipes, North Indian Recipes, Vegan Recipes,Gluten Free, Indian Vegetable Recipes,Indian Curries,Bachelor Recipes",cauliflower curry ,True,10,8,[''],3,1,13,29,30,http://www.vegrecipesofindia.com/cauliflower-curry-recipe/
0,,,15,"breakfasts,snacks","northindian,uttarpradesh",", how to make chura matar recipe | matar poha recipe"," Kids Recipes, No Onion No Garlic,30 Minutes Recipes, North Indian Recipes, Starters & Snacks Recipes, Tiffin Recipes, Vegan Recipes, Popular Indian Recipes,Bachelor Recipes,Indian Breakfast Recipes",chura matar ,True,10,,['5'],,,,,25,http://www.vegrecipesofindia.com/chura-matar-recipe-matar-poha/
0,,,25,snacks,Indian,", how to make spring onion pakora recipe"," Tiffin Recipes,Bachelor Recipes, Vegan Recipes,Gluten Free,Starters & Snacks Recipes",spring onion pakora ,False,20,,['5'],,3-4,,,45,http://www.vegrecipesofindia.com/spring-onion-pakora/
0,,,30,"breakfasts,snacks",Maharashtrian,", how to make easy misal pav recipe | one pot misal pav"," Indian Street Food,Maharashtrian Recipes, Starters & Snacks Recipes, Maharashtrian Recipes, Vegan Recipes, Popular Indian Recipes,Indian Curries",misal pav ,True,10,,[''],,4,,,40,http://www.vegrecipesofindia.com/misal-pav-recipe/
0,270,62,60,side,world,", how to make tomato ketchup | tomato sauce"," Pickles-Sauces-Dips, Low Fat Recipes,Kids Recipes, Vegan Recipes,Gluten Free",tomato ketchup ,True,20,7,['4.3'],,4to5,48,1,80,http://www.vegrecipesofindia.com/tomato-ketchup-recipe-tomato-sauce/
0,,,25,snacks,Indian,s," No Onion No Garlic, Starters & Snacks Recipes, North Indian Recipes, Vegan Recipes,Gluten Free,Navratri & Fasting Recipes","kaddu pakora or pumpkin fritters for navratri vrat, navratri ",False,15,,[''],,2to3,,,40,http://www.vegrecipesofindia.com/kaddu-pakora-pumpkin-fritters/
0,,,2,sweets,southindian," | easy maa ladoo recipe, how to make maladu recipe"," Kids Recipes,15 Minutes Recipes,Festival Recipes,Gluten Free, Tamil Nadu,Bachelor Recipes, South Indian Recipes",maladu ,True,10,,['4'],,10ladoo,,,12,http://www.vegrecipesofindia.com/maladu-maa-ladoo-maladu-recipe/
0,,,20,main,hyderabadi,", how to make veg yakhni pulao recipe"," Main Course,Awadhi Cuisine, Hyderabadi Cuisine, Rice Recipes,Gluten Free",vegetable yakhni pulao ,True,20,,['5'],,4,,,40,http://www.vegrecipesofindia.com/vegetable-yakhni-pulao-veg-yakhn-pulao/
0,,,15,main,northindian,", how to make home style dal tadka recipe | dal recipes"," Main Course, North Indian Recipes, Vegan Recipes, Popular Indian Recipes,Dal Recipes,Bachelor Recipes",dal tadka ,True,15,,['4.88'],,3to4,,,30,http://www.vegrecipesofindia.com/dal-tadka-recipe-homestyle/
0,,,25,MainCourse,Indian, | sweet sour pumpkin recipe for fasting," Kids Recipes, Navratri & Fasting Recipes, No Onion No Garlic, Main Course, North Indian Recipes, Vegan Recipes,Gluten Free,Indian Vegetable Recipes,Bachelor Recipes, Low Fat Recipes",khatta meetha kaddu ,True,15,,[''],,3to4,,,40,http://www.vegrecipesofindia.com/khatta-meetha-kaddu-sweet-sour-pumpkin/
0,,,,,,", mangalorean style paneer ghee roast recipe"," Starters & Snacks Recipes,Gluten Free, Popular Indian Recipes,Paneer Recipes,Bachelor Recipes, South Indian Recipes",paneer ghee roast ,True,,,['5'],,,,,,http://www.vegrecipesofindia.com/paneer-ghee-roast-recipe/
0,,,15,side,"goan,Indian",", how to make red amaranth sabzi recipe"," Main Course, Tiffin Recipes, Vegan Recipes,Gluten Free,Goan Recipes, Indian Vegetable Recipes,Bachelor Recipes, Konkani Recipes",tambdi bhaji ,False,15,,['5'],,3to4,,,30,http://www.vegrecipesofindia.com/tambdi-bhaji-recipe-red-amaranth-sabzi/
0,,,15,main,Indian, | spiced rice recipe | how to make masala rice recipe," Tiffin Recipes,30 Minutes Recipes, Vegan Recipes,Gluten Free, Rice Recipes,Main Course,Bachelor Recipes",masala rice ,True,5,,['4.8'],,2-3,,,20,http://www.vegrecipesofindia.com/masala-rice-or-spiced-rice/
0,,,,snacks,Indian,", how to make baked bread paneer rolls recipe"," Kids Recipes, No Onion No Garlic, Starters & Snacks Recipes,Bachelor Recipes,Baked Snacks, Indian Breakfast Recipes",paneer bread rolls ,True,,,['3.5'],,2-3,,,,http://www.vegrecipesofindia.com/paneer-bread-rolls-recipe/
0,,,5,snacks,Indian, | puffed rice chaat recipe | murmura chaat," Kids Recipes,15 Minutes Recipes,Gujarati Recipes, No Onion No Garlic, Starters & Snacks Recipes, Vegan Recipes,Gluten Free, Rice Recipes,Bachelor Recipes, Indian Breakfast Recipes",murmura chaat ,False,,,['5'],,4,,,5,http://www.vegrecipesofindia.com/murmura-chaat-recipe/
0,,,,desserts,world, | quick dark chocolate avocado mousse," Kids Recipes,15 Minutes Recipes, Vegan Recipes,Desserts,Bachelor Recipes, International Cuisines",chocolate avocado mousse ,False,10,,['5'],,,,,10,http://www.vegrecipesofindia.com/dark-chocolate-avocado-mousse/
0,,,25,main,southindian,", south indian mushroom peas curry recipe"," Main Course, Vegan Recipes,Gluten Free, Popular Indian Recipes,Indian Curries,Bachelor Recipes, South Indian Recipes",mushroom curry ,True,20,,['4.55'],,4,,,45,http://www.vegrecipesofindia.com/south-indian-mushroom-peas-curry/
0,,,20,main,Indian,", indian style mushroom fry recipe | mushroom recipes","Vegan Recipes, Main Course,30 Minutes Recipes, North Indian Recipes, Vegan Recipes,Gluten Free,Indian Vegetable Recipes,Bachelor Recipes",mushroom stir fry ,True,10,,['4.34'],,2to3,,,30,http://www.vegrecipesofindia.com/mushroom-stir-fry-recipe/
0,393,15,20,main,"karnataka,mangalorean,southindian",", how to make mangalorean paneer gassi recipe"," Karnataka Recipes, Paneer Recipes, Popular Indian Recipes,Paneer Recipes,Indian Curries, South Indian Recipes",paneer gassi ,False,25,9,[''],14,4,6,34,45,http://www.vegrecipesofindia.com/paneer-gassi-recipe/
0,,,120,sweets,northindian, | mawa recipe | how to make khoya recipe (mawa or khoa),"Cooking Tips & Methods, North Indian Recipes,Gluten Free, Festival Recipes",khoya ,False,,,['5'],,250gramsofkhoya,,,120,http://www.vegrecipesofindia.com/khoya-mawa-recipe-homemade-khoya-mawa/
0,,,20,"breakfasts,snacks",southindian,", how to make crispy paper masala dosa recipe"," Kids Recipes, Starters & Snacks Recipes, Vegan Recipes, Popular Indian Recipes, Tamil Nadu, South Indian Recipes,Indian Breakfast Recipes,South Indian Recipes",paper masala dosa ,False,540,,['5'],,4,,,560,http://www.vegrecipesofindia.com/paper-masala-dosa-recipe/
0,,,,SideDish,southindian,", quick coconut chutney recipe","15 Minutes Recipes, No Onion No Garlic, Vegan Recipes, Popular Indian Recipes, Tamil Nadu,Chutneys,Bachelor Recipes, South Indian Recipes",hotel style coconut chutney ,True,10,,['4.41'],,1mediumbowl,,,10,http://www.vegrecipesofindia.com/hotel-style-coconut-chutney-recipe/
0,,,30,side,southindian,", how to make hotel style tiffin sambar recipe","Indian Curries, Popular Indian Recipes, Vegan Recipes, Tamil Nadu, South Indian Recipes",tiffin sambar ,True,30,,['4.56'],,4to5,,,60,http://www.vegrecipesofindia.com/tiffin-sambar-recipe-sambar-recipes/
0,,,,side,northindian, | pyaaz ka lachcha recipe," Punjabi Recipes, North Indian Recipes, Vegan Recipes, Starters & Snacks Recipes,Low Fat Recipes",onion lachcha or onion ring salad ,True,5,,['5'],,2to3,,,5,http://www.vegrecipesofindia.com/lachcha-onion-salad-or-onion-ring-salad/
0,,,30,main,"awadh,northindian,uttarpradesh",", how to make vegetable taheri recipe","Awadhi Cuisine, Main Course, North Indian Recipes,Gluten Free, Popular Indian Recipes, Rice Recipes,Bachelor Recipes",vegetable tahiri ,True,20,,['4.84'],,4to5,,,50,http://www.vegrecipesofindia.com/vegetable-tahiri-recipe-tehri-recipe/
0,,,20,main,"Indian,rajasthani",", panchratna dal recipe, rajasthani panchmel dal recipe"," Main Course,Dal Recipes,30 Minutes Recipes,Bachelor Recipes, No Onion No Garlic",panchmel dal ,False,45,,['4.75'],,3to4,,,65,http://www.vegrecipesofindia.com/panchmel-dal-panchratna-dal-rajasthani-dal/
0,,,20,snacks,southindian, | banana bajji recipe | raw banana pakoda recipe,"Kids Recipes, No Onion No Garlic,30 Minutes Recipes, Starters & Snacks Recipes, Maharashtrian Recipes,Gluten Free, Vegan Recipes, Tamil Nadu, South Indian Recipes,Bachelor Recipes,South Indian Recipes",raw banana pakora ,False,5,,['3'],,3,,,25,http://www.vegrecipesofindia.com/raw-banana-plaintain-pakoras-bhajiya-recipe/
0,,,20,side,"Indian,Sindhi",", how to make aloo gobi methi tuk recipe"," No Onion No Garlic, Tiffin Recipes, Vegan Recipes,Indian Vegetable Recipes",aloo gobi methi tuk ,True,20,,['4.67'],,3to4,,,40,http://www.vegrecipesofindia.com/aloo-gobi-methi-tuk-recipe/
0,,,20,"main,side","northindian,Punjabi",", how to make mushroom makhani recipe"," Kids Recipes, Main Course, North Indian Recipes,Gluten Free, Punjabi Recipes, Popular Indian Recipes,Indian Curries,Bachelor Recipes",mushroom butter masala ,True,20,,['4.86'],,3-4,,,40,http://www.vegrecipesofindia.com/mushroom-butter-masala-recipe/
0,,,20,Breakfast,Indian,", how to make matar paneer bhurji recipe"," Kids Recipes, Main Course,30 Minutes Recipes, North Indian Recipes, Paneer Recipes, Tiffin Recipes,Gluten Free,Bachelor Recipes,Indian Breakfast Recipes",matar paneer bhurji ,True,5,,['5'],,3,,,25,http://www.vegrecipesofindia.com/mutter-paneer-bhurji-recipe-easy-mutter-paneer-bhurji/
0,208,27,60,desserts,world,", how to make eggless whole wheat cake recipe"," Kids Recipes,Bachelor Recipes, International Cuisines,Eggless Cakes",eggless atta cake ,True,10,3,['4.78'],6,8pieces,16,10,70,http://www.vegrecipesofindia.com/eggless-atta-cake-recipe/
0,355,61,30,"breakfasts,main,snacks","southindian,tamilnadu", | how to make south indian adai recipe | healthy adai recipe," Kids Recipes, Tamil Nadu, Vegan Recipes,Indian Breakfast Recipes, South Indian Recipes",adai ,False,130,15,['5'],4,3,3,5,160,http://www.vegrecipesofindia.com/adai-recipe/
0,,,15,breakfasts,"karnataka,southindian", | idli in jackfruit leaves | kadubu idli recipe | hittu recipe," Karnataka Recipes, Kids Recipes, Vegan Recipes,Gluten Free, Popular Indian Recipes,Indian Breakfast Recipes, South Indian Recipes",kotte kadubu ,False,540,,['5'],,5,,,555,http://www.vegrecipesofindia.com/kotte-kadubu-recipe/
0,,,15,main,southindian,", how to make tamarind rasam | rasam recipes"," Main Course, Starters & Snacks Recipes, Vegan Recipes, Tamil Nadu,Indian Curries,Bachelor Recipes, Low Fat Recipes, South Indian Recipes",tamarind rasam ,True,30,,['4.5'],,3-4,,,45,http://www.vegrecipesofindia.com/tamarind-rasam/
0,,,12,Breakfast,southindian,", how to make instant idli recipe using instant idli mix"," Kids Recipes,15 Minutes Recipes, Starters & Snacks Recipes,Gluten Free, South Indian Recipes,Bachelor Recipes,Indian Breakfast Recipes,Starters & Snacks Recipes",instant idli ,True,5,,['4.67'],,3,,,17,http://www.vegrecipesofindia.com/instant-idli-recipe/
0,,,25,curry,Maharashtrian,", how to make usal recipe | maharashtrian malvani usal recipe"," Main Course, Indian Curries, Maharashtrian Recipes, Vegan Recipes,Dal Recipes, Indian Breakfast Recipes, Konkani Recipes",usal ,True,35,,['4.41'],,4,,,60,http://www.vegrecipesofindia.com/usal-recipe-maharashtrian-usal-recipe/
0,,,30,main,northindian,", how to make achari paneer masala recipe"," No Onion No Garlic, Paneer Recipes, North Indian Recipes, Popular Indian Recipes,Indian Curries,Bachelor Recipes",achari paneer ,True,15,,['4.62'],,4,,,45,http://www.vegrecipesofindia.com/achari-paneer-recipe/
0,140,14,30,snacks,"southindian,tamilian", | curd vada recipe | south indian dahi vada recipe," Starters & Snacks Recipes,Gluten Free, Popular Indian Recipes, Tamil Nadu, South Indian Recipes,No Onion No Garlic,South Indian Recipes",thayir vadai ,False,540,6,['3.75'],2,10thayirvadais,2,6,570,http://www.vegrecipesofindia.com/thayir-vadai-recipe-curd-vada/
0,157,28,5,Breakfast,world,", how to make quick oats porridge recipe"," Kids Recipes,15 Minutes Recipes,Bachelor Recipes, Low Fat Recipes, International Cuisines,Indian Breakfast Recipes",oats porridge ,False,1,4,['4'],1,2,15,3,6,http://www.vegrecipesofindia.com/oats-porridge-recipe/
0,,,,Dessert,northindian, | kaddu ki kheer recipe | pumpkin payasam recipe," Kids Recipes, Navratri & Fasting Recipes,30 Minutes Recipes, North Indian Recipes,Gluten Free, Festival Recipes,Desserts",pumpkin kheer ,True,,,['4.67'],,4to6,,,,http://www.vegrecipesofindia.com/pumpkin-kheer-recipe-kaddu-ki-kheer/
0,,,20,snacks,Indian, | suran cutlet recipe | suran patties recipe," Starters & Snacks Recipes, Vegan Recipes,Gluten Free,No Onion No Garlic,Bachelor Recipes, South Indian Recipes",suran vada ,True,25,,['4'],,3-4,,,45,http://www.vegrecipesofindia.com/suran-vada-recipe-suran-cutlet-patties/
0,,,20,main,southindian, | okra sambar or bhindi sambar recipe," South Indian Recipes, Vegan Recipes, Tamil Nadu,South Indian Recipes,Main Course",vendakkai sambar ,True,30,,['4.8'],,3to4,,,50,http://www.vegrecipesofindia.com/vendakkai-sambar-recipe-okra-sambar/
0,,,35,MainCourse,Punjabi,", how to make palak saag recipe | spinach greens","Indian Curries, Main Course, Punjabi Recipes, North Indian Recipes, Kids Recipes",palak saag ,True,15,,['4.75'],,4,,,50,http://www.vegrecipesofindia.com/palak-saag-punjabi-palak-saag/
0,,,60,desserts,goan, | eggless coconut rava cake | goan baath cake recipe," Kids Recipes,Desserts,Bachelor Recipes, Goan Recipes, Eggless Cakes",baath cake ,True,5,,['4.5'],,1smallcake,,,65,http://www.vegrecipesofindia.com/baath-cake-recipe/
0,,,,"appetiser,snacks",Indian, | potato pomegranate salad recipe," Tiffin Recipes,30 Minutes Recipes, Starters & Snacks Recipes, Vegan Recipes,Gluten Free,Bachelor Recipes,Low Fat Recipes",aloo anardana salad ,False,30,,[''],,3to4,,,30,http://www.vegrecipesofindia.com/aloo-anardana-salad/
0,91,5,15,side,Indian, | palak soup recipe | spinach soup recipe," Kids Recipes,30 Minutes Recipes, Starters & Snacks Recipes, Vegan Recipes,International Cuisines,Bachelor Recipes, Low Fat Recipes",low calorie palak soup ,True,15,1,['4.48'],1,2to3,1,7,30,http://www.vegrecipesofindia.com/palak-soup-or-spinach-soup/
